0.031269576	0.035570372	0.049440805	0.041091982	-0.017316569	0.007090129	-0.0055668578	-0.03487631	0.030609597	0.046144534	-0.024350751	-0.048044395	-0.033373035	-0.022472382	-0.036822475	0.005584944
0.0041494686	0.014118141	0.011125145	0.016862707	-0.04406394	0.012028133	0.0060872063	0.030451277	-0.03715975	-0.015905375	-0.022836018	-0.060221504	-0.033254467	0.03436989	-0.039321113	0.014211132
-0.051477276	0.0629966	-0.03822176	-0.021184545	-0.012704373	-0.016313154	-0.0031197881	0.04963782	-0.0061175306	0.052964415	-0.038433682	-0.02691518	0.052404657	-0.0023419769	0.018610697	-0.013044442
0.03570985	-0.01785391	0.028166497	-0.00640608	-0.030962296	-0.04484509	0.06345951	0.012701585	0.024456829	-0.007122257	-0.001566094	0.011459649	0.018605284	0.024336848	-0.01095455	-0.043328464
-0.01401657	-0.023068517	-0.024952056	-0.006869846	-0.0037118953	-0.016889576	0.016026093	-0.0118439505	-0.052776407	0.08027842	0.059591163	0.0072400137	-0.045221385	-0.00068457867	-0.039767638	-0.0039574555
0.004305954	-0.00456768	-0.0355777	0.008762063	-0.017438736	0.026861006	-0.029381372	0.039054282	-0.035505872	-0.007832993	0.04349191	-0.010730085	0.022404354	0.030728208	-0.03908087	0.024059748
0.020778077	0.048232984	-0.07802113	0.08145168	-0.018894281	-0.037573606	0.051565796	0.036210448	-0.08544606	0.09836962	-0.04125207	-0.07657038	0.005046292	0.005903821	-0.0928516	-0.09548681
0.013453709	-0.049346205	0.056410257	0.040447302	-0.022336004	0.021892492	0.060872678	-0.04227499	0.03284498	0.037163924	-0.067070775	0.031150907	-0.024531715	-0.036036327	0.029035086	-0.011907866
-0.02121667	-0.06115537	0.03588629	-0.056999665	0.01750667	-0.04399014	0.034615956	-0.012783883	0.003947101	0.037859388	-0.03957758	0.03448224	0.003218356	0.02939004	-0.01623189	0.0077129886
0.008243467	0.025345357	-0.03386398	0.057611503	-0.010925426	0.010874074	-0.023388935	-0.0088564	-0.01934651	0.043816376	0.027561076	0.043018598	0.050949857	-0.012746492	0.024570549	0.018826896
-0.068476155	0.031700954	0.084371835	0.0074012317	0.046941463	0.014246119	0.033136893	-0.01666352	0.007921158	-0.03077591	-0.044900518	0.09388265	0.0141223995	-0.09442226	0.03279265	0.07789898
-0.035783425	0.05707389	-0.003154375	0.030379087	0.030100139	-0.027579745	0.029401382	-0.07328111	0.018119765	0.030733638	-0.066610664	0.014474604	-0.0074914973	-0.029370086	-0.035016686	0.020226717
0.0027018168	-0.028490232	0.0055988184	-0.04267912	-0.003307348	-0.0151355965	0.014151781	-0.011737966	-0.055589914	0.025882637	-0.018506465	-0.019244542	-0.0049176323	-0.027018148	-0.04149287	-0.00790634
0.036596578	-0.11757675	-0.03440792	-0.04469262	-0.0705985	0.048586074	-0.08335034	-0.0410917	0.06732342	-0.065046035	0.03779269	-0.024166817	-0.09199893	-0.019373352	0.031202001	0.02912084
0.08376284	-0.08707746	0.08652432	-0.0942598	0.022622416	0.08561922	-0.06194971	-0.0943861	0.017915396	-0.029206589	0.06780159	0.05993413	-0.037455924	0.040344898	0.0026663379	0.08331881
0.013361631	0.03183009	-0.011912896	0.034306858	-0.013732673	-0.026823474	0.0007056496	0.031221066	0.024145247	-0.024803005	-0.024681479	0.0003558249	-0.0036059925	-0.007282739	0.032291587	-0.014531239
-0.021506675	0.0010283482	-0.015458446	-0.04493514	-0.009729322	-0.0072779595	0.04693833	0.0383156	-0.035018135	0.02006923	0.043989763	-0.0019424323	0.017025782	0.012740379	-0.034677114	0.016932568
-0.0007838171	0.03612623	-0.020750783	0.042079955	-0.023953926	-0.014994952	0.013310228	0.018002396	-0.004255473	0.0013000609	0.031949956	0.033918437	-0.013880408	-0.026679972	-0.013293712	0.018609887
0.05093098	-0.020702519	-0.04786523	-0.010785655	-0.066070504	0.039661717	-0.04567682	-0.0064143427	-0.008089814	-0.044380195	-0.015234224	-0.025971849	-0.023529934	0.07945291	-0.05155175	0.03204879
-0.10853435	0.022209946	-0.005370331	0.05088238	0.066222906	-0.0020136205	0.07641669	-0.04410956	-0.07664053	-0.020607162	-0.043491364	0.048075087	0.04958588	-0.06898572	-0.078526646	-0.020223172
0.031953637	0.067458116	0.006156736	0.03412775	-0.067541346	-0.012531617	0.06076784	0.028087966	-0.06560926	0.107196435	-0.10022527	0.00065107655	0.006263658	0.058507238	-0.049658414	-0.10489517
-0.030443905	0.024571976	0.040046703	0.01335669	0.022618072	0.009268977	-0.021417653	-0.016836021	0.0005354167	0.032579172	-0.053218506	0.021004336	0.0044078873	0.02046388	0.0052215746	-0.04897461
0.069744766	0.022769446	-0.066653825	0.010763191	-0.017444016	-0.06635809	-0.03023926	-0.0043225363	-0.015406002	0.06764609	-0.04051772	-0.07552883	-0.0007304011	0.0038132083	0.003777299	-0.05590901
-0.05875247	-0.0018547254	0.034983303	-0.00049211923	0.024994154	-0.059643537	0.015010823	-0.007863502	-0.014604206	-0.018081741	-0.054602474	-0.024410296	0.016204247	-0.0402797	-0.019967688	-0.051418528
0.0016708996	0.021380048	0.025461592	-0.057966724	-0.013852957	0.033091392	0.023512952	0.025114063	0.017277787	0.04208463	0.06171131	0.007407998	-0.018299138	0.045403995	-0.043357763	-0.035637323
0.071887664	-0.08542615	0.0043143434	-0.040614836	-0.046110142	0.03785134	-0.04144414	0.0041141952	0.036821265	-0.048426963	0.04121171	-0.021695722	-0.0823293	0.042081222	0.010172088	-0.009252276
-0.07067083	0.039645907	0.04580026	0.0150193125	0.08667763	0.055637043	0.06460066	0.049810167	0.09023451	-0.020308811	0.02142057	0.081285946	0.03775895	-0.052512478	0.054865547	0.022126528
-0.03035117	0.053648613	-0.027427256	-0.0065814173	0.047083236	0.007259612	0.0026774772	0.0373868	-0.041853406	0.035086494	-0.016380051	0.014655608	-0.0022746234	0.01109319	0.028432583	-0.05932339
0.0026452132	-0.001916526	0.052615304	-0.024244405	-0.0010432255	0.015243806	0.0020907389	0.026780987	-0.003426584	0.009779612	-0.04042329	-0.021812048	-0.015218571	-0.018150244	-0.011758727	0.015037581
0.014893529	-0.0014769451	0.021119336	-0.02246315	0.08045792	-0.015119349	0.06466408	0.037533026	0.020562435	-0.027401706	-0.0060281004	0.05279887	0.04408424	-0.011832287	0.045176253	0.03111658
0.014962903	0.015424266	0.0008761671	-0.029233634	-0.07465279	0.027317176	-0.00594292	0.014611536	-0.022594878	-0.0017152018	0.010655724	-0.01059087	0.02241264	0.05714265	0.013733054	-0.057109423
0.066074945	-0.051500373	0.015321944	-0.048373092	-0.0065156277	0.07548846	-0.054723233	-0.06976043	-0.0051634773	-0.06295831	0.009713724	-0.04813266	-0.04068009	0.02444308	0.03590617	0.010792532
-0.09717455	0.07815867	0.053191382	0.10932515	0.066512644	0.051363222	0.067122415	-0.023231799	-0.06319928	0.035997733	-0.07628207	-0.013761609	0.0012467956	5.996524e-05	-0.01687519	0.0016097933
